participant,text_id,augmented,score,reading_time,fixation_count,fixation_duration_mean,gaze_dispersion,gaze_valid_ratio,text_gaze_ratio
sudhin,70_aug6,True,10,126.7127041722258,1356.0,1.534045922058855,0.32019407499771535,1.0,0.7381970374422635
sudhin,70_aug7,True,10,125.9890929560737,1361.0,1.3853989056208666,0.3172304179755599,1.0,0.7183765735603241
sudhin,70_aug8,True,10,128.0284469305559,1375.0,1.5820765672600237,0.32850512840355617,1.0,0.7934528857536959
sudhin,70_aug9,True,10,125.72847499830496,1323.0,1.5551751489032442,0.3218321107332263,1.0,0.7669726042756214
sudhin,70_aug10,True,10,125.76327797782392,1305.0,1.5626982902243207,0.31613921330208394,1.0,0.7131024772601189
sudhin,70_aug11,True,10,124.54803805197476,1285.0,1.3807488222590059,0.31662334324713287,1.0,0.7411911093477193
sudhin,70_aug12,True,10,123.68005238078361,1349.0,1.3517733272383397,0.31328809886889225,1.0,0.704411448951556
sudhin,71_aug1,True,10,155.19803295666742,640.0,5.198150780964069,0.357927700330754,1.0,0.37901908785205857
sudhin,71_aug2,True,10,155.0580609747863,619.0,5.0309225927696755,0.3445717696300774,1.0,0.3727279611608384
sudhin,71_aug3,True,10,150.51754347235422,570.0,5.073907216474804,0.3512691741705892,1.0,0.3308046822175126
sudhin,71_aug4,True,10,153.82713305253694,563.0,5.1728773328554,0.35958186321603997,1.0,0.3564528873637282
sudhin,71_aug5,True,10,152.67889624426533,585.0,5.381316082099205,0.3515692065395729,1.0,0.36985949724547357
sudhin,71_aug6,True,10,154.7225514709834,616.0,5.358079867254042,0.3501475502337317,1.0,0.35951078307124745
sudhin,71_aug7,True,10,151.29763435359595,641.0,5.267725287889392,0.3456351180228508,1.0,0.4079460853384825
sudhin,71_aug8,True,10,156.87848842170052,608.0,4.92103316906837,0.34253988416310766,1.0,0.34831848306108787
sudhin,71_aug9,True,10,153.4880243419163,627.0,4.955044788167498,0.3507315395469648,1.0,0.3381210811187091
sudhin,71_aug10,True,10,152.5276352354574,624.0,5.370535149982293,0.35771912288121616,1.0,0.3365111102809554
sudhin,71_aug11,True,9,151.69019360136323,614.0,5.2338219839715325,0.3562151782560722,1.0,0.3430050694306149
sudhin,71_aug12,True,10,155.61619800706612,612.0,5.379015650066177,0.3531043265059073,1.0,0.38119318580605926
sudhin,72_aug1,True,9,122.28789284024877,345.0,4.55370771259019,0.43362147335135093,1.0,0.4507964837863576
sudhin,72_aug2,True,9,122.26175668787494,425.0,4.2058864461027605,0.4410878372928951,1.0,0.44770804027273853
sudhin,72_aug3,True,9,119.64672073184403,407.0,4.232642885139698,0.4377259076633446,1.0,0.4080863024069502
sudhin,72_aug4,True,9,123.69687329962841,293.0,4.160941144731438,0.43642109211570224,1.0,0.4647462673316042
sudhin,72_aug5,True,9,124.47845973167796,342.0,4.450213019522348,0.4307897532673753,1.0,0.43996035321318105
sudhin,72_aug6,True,9,121.01533592650642,378.0,4.205188075748185,0.4420202358618612,1.0,0.4616187172842783
sudhin,72_aug7,True,9,121.37087664577291,352.0,4.310489247586012,0.4419985140636819,1.0,0.46835034679103543
sudhin,72_aug8,True,9,128.5386430755552,386.0,4.364762326669662,0.44290126719696493,1.0,0.4391634822092297
sudhin,72_aug9,True,9,122.98342859533395,362.0,4.30831942231214,0.44515249153614234,1.0,0.44511724249597984
sudhin,72_aug10,True,9,124.09329055716691,396.0,4.024087833041953,0.43692933325180383,1.0,0.4649620258120797
sudhin,72_aug11,True,9,122.15566945302731,389.0,4.296248343432636,0.4348116290111071,1.0,0.4489301089049128
sudhin,73_aug1,True,9,107.88648739188905,947.0,2.387201668759466,0.35364216676792243,1.0,0.8061744957916935
sudhin,73_aug2,True,9,108.47259877112828,949.0,2.5025426309028496,0.3652019745615594,1.0,0.764899253163072
sudhin,73_aug3,True,9,112.76191433356891,967.0,2.465913920486308,0.3499100114647666,1.0,0.8047467497858273
sudhin,73_aug4,True,9,110.34411738759232,949.0,1.9375056511580508,0.35164544175214196,1.0,0.7743659861500053
sudhin,73_aug5,True,9,112.05051723738633,880.0,2.413157107735196,0.3498438133647929,1.0,0.7688323913038768
sudhin,73_aug6,True,9,111.53339442514637,972.0,2.398361143548898,0.35379602458837917,1.0,0.7647105384256132
sudhin,73_aug7,True,9,112.15899875504496,939.0,2.4799109780986766,0.3536547842582363,1.0,0.7900107277319804
sudhin,73_aug8,True,9,112.91724455658684,1028.0,2.269057260058698,0.3548627242920573,1.0,0.7953841084727039
sudhin,73_aug9,True,9,108.65190480633117,943.0,2.203103530405362,0.345156990822848,1.0,0.7737856084394198
sudhin,73_aug10,True,9,113.54586142132969,929.0,2.3356444099924056,0.344384138550466,1.0,0.8042964751710139
sudhin,73_aug11,True,9,110.55502653125633,999.0,2.131089312431605,0.3479691392535484,1.0,0.8311374830700167
sudhin,74_aug1,True,9,98.20788020341384,775.0,4.0114304136953525,0.36407282686138814,1.0,0.8152683130693071
sudhin,74_aug2,True,9,98.56172127859898,887.0,4.36320855915981,0.370525112307289,1.0,0.8361669856991277
sudhin,74_aug3,True,9,96.07287174736963,953.0,4.402093118413767,0.36554894530049387,1.0,0.8782063608660479
sudhin,74_aug4,True,9,94.64676506003457,903.0,4.285408732514721,0.36394216795652373,1.0,0.8497028458478305
sudhin,74_aug5,True,9,98.52767003637736,843.0,4.654597794331517,0.37495115900132664,1.0,0.8399503242513284
sudhin,74_aug6,True,8,100.81684305552643,841.0,4.272302372198779,0.36905849460080725,1.0,0.8378038538339228
sudhin,74_aug7,True,9,99.90235438591309,922.0,4.45846234637104,0.3718954627851875,1.0,0.8435866835424227
sudhin,74_aug8,True,9,97.78132581472863,881.0,4.357541513430213,0.3550192438661956,1.0,0.8094591214391358
sudhin,74_aug9,True,9,102.99689079610805,902.0,4.032035092192793,0.3716563713133571,1.0,0.8059959975871971
sudhin,74_aug10,True,9,100.79298290371726,873.0,4.127658255444899,0.36689879439317175,1.0,0.8338991018205841
sudhin,74_aug11,True,9,98.34155821594888,835.0,4.485854611407572,0.3690359432960664,1.0,0.8570482987387027
sudhin,75_aug1,True,10,143.6133117968083,1252.0,3.187362078630608,0.28396882081471575,1.0,0.8262339461478337
sudhin,75_aug2,True,10,142.49481137023588,1294.0,3.1659680973021924,0.2912533461970072,1.0,0.8415068474753536
sudhin,75_aug3,True,10,141.39105005091383,1290.0,3.2763774044618557,0.2783723162992933,1.0,0.8811638691348846
sudhin,75_aug4,True,10,142.96424285927202,1262.0,3.003879198555908,0.2883602380228403,1.0,0.8331900569909708
sudhin,75_aug5,True,10,142.75723082381967,1232.0,3.2455209719291735,0.2850089944951227,1.0,0.8602484554633407
sudhin,75_aug6,True,9,142.03709414916858,1232.0,2.914432732441626,0.2799576864285912,1.0,0.8545074885910451
sudhin,75_aug7,True,10,138.4396166901985,1239.0,3.4271453869879465,0.2842653223022772,1.0,0.8538155950955841
sudhin,75_aug8,True,10,138.90534074634812,1276.0,3.1182070675953786,0.29042913410224125,1.0,0.8501257526690381
sudhin,75_aug9,True,10,141.59473015091064,1257.0,3.129373603451805,0.28155108829500514,1.0,0.8685221411181036
sudhin,75_aug10,True,10,143.23900934260777,1217.0,2.979755207986795,0.29143143613968714,1.0,0.8659460040532632
sudhin,75_aug11,True,9,141.46383626943424,1258.0,3.267474064568735,0.28051023384243995,1.0,0.8487821864487786
sudhin,76_aug1,True,10,136.1571323584325,1079.0,2.5488394887117494,0.38897993724966345,1.0,0.6296947586413665
sudhin,76_aug2,True,10,138.19537903844173,1058.0,2.334855774615255,0.38434314705308015,1.0,0.5792986388265482
sudhin,76_aug3,True,10,136.967183604263,1050.0,2.057739989711883,0.3885552678616189,1.0,0.6209986174861064
sudhin,76_aug4,True,10,137.2470031013934,1102.0,2.108883669796978,0.3859613442910309,1.0,0.6078020766314904
sudhin,76_aug5,True,10,139.6101066411943,1094.0,2.3486852872936894,0.382557252003138,1.0,0.6103223704013276
sudhin,76_aug6,True,10,132.50417376828375,1080.0,2.4334267626215493,0.39896354589026056,1.0,0.6501094961223524
sudhin,76_aug7,True,10,138.37834287376498,971.0,2.5148660604402986,0.3893860334596753,1.0,0.6329546932336793
sudhin,76_aug8,True,10,135.22500632941646,1013.0,1.9738000222210499,0.389827787693734,1.0,0.6045456520088006
sudhin,76_aug9,True,10,135.93940713953478,1042.0,2.1734162169001494,0.37958158342860554,1.0,0.6179957770141028
sudhin,76_aug10,True,10,136.64914426180718,997.0,2.4755764928859088,0.38847180076014914,1.0,0.6444640044860971
sudhin,76_aug11,True,9,136.25413343965744,1024.0,2.065364742229398,0.3832207168117143,1.0,0.62435101234206
sudhin,77_aug1,True,10,129.34506259392904,420.0,6.4795876489628155,0.46842469421317084,1.0,0.4427884541900126
sudhin,77_aug2,True,9,131.99143605248813,410.0,6.502719217724418,0.48061869673110624,1.0,0.4919607833340459
sudhin,77_aug3,True,9,134.30452263930374,373.0,6.4563646784403375,0.4834714959139189,1.0,0.4740492207539378
sudhin,77_aug4,True,9,133.80189174410145,346.0,6.545585735723593,0.47123442807326515,1.0,0.4741598780739591
sudhin,77_aug5,True,8,128.93871083944072,366.0,6.573795292811887,0.4753180391825603,1.0,0.4331824245625412
sudhin,77_aug6,True,9,137.3774976826584,324.0,6.593829030376739,0.4681926235207972,1.0,0.4605972331196618
sudhin,77_aug7,True,10,133.1972638523271,345.0,6.323196898346793,0.4737978630105195,1.0,0.4829778029597719
sudhin,77_aug8,True,9,135.9588188462137,387.0,6.480355337528402,0.4608430518899239,1.0,0.5010241211989861
sudhin,77_aug9,True,9,131.29456061606837,355.0,6.321262221552156,0.46502320358589405,1.0,0.45514785510113903
sudhin,77_aug10,True,9,131.1080766750605,380.0,6.456482808287342,0.47117730557936155,1.0,0.4709614239830326
sudhin,77_aug11,True,9,133.95667407969952,385.0,6.470340528660739,0.47269898416773765,1.0,0.45579868693755526
sudhin,78_aug1,True,9,92.17496289374824,534.0,2.0486402058817066,0.36492469533295674,1.0,0.48512788669581286
sudhin,78_aug2,True,9,90.9329645569281,567.0,2.040103602907637,0.36836619413379285,1.0,0.47060954562274343
sudhin,78_aug3,True,10,92.75852091918605,619.0,1.941813958742776,0.36507024915717934,1.0,0.45510113818080244
sudhin,78_aug4,True,10,89.63071631833847,501.0,1.7442267348593465,0.3602053910444592,1.0,0.4787284408642357
sudhin,78_aug5,True,9,90.32780355699278,459.0,2.14951876710377,0.36038555710815406,1.0,0.4594473619097027
sudhin,78_aug6,True,9,90.75731222964345,545.0,1.9658259660987307,0.36173709328938386,1.0,0.4385629111485022
sudhin,78_aug7,True,9,87.09593176273539,502.0,2.126608177928568,0.36643266637484,1.0,0.4640255180571349
sudhin,78_aug8,True,9,93.26683708980266,534.0,2.154006909329022,0.36905926582406895,1.0,0.43704285260755293
sudhin,78_aug9,True,8,92.40516266604492,557.0,1.850323393065462,0.35933165302723663,1.0,0.46389636373330095
sudhin,78_aug10,True,9,92.01602866086333,452.0,1.8488675508783776,0.37258933007999057,1.0,0.4397486561623627
sudhin,78_aug11,True,9,91.2593281019472,582.0,1.9225759509156943,0.36185358054707184,1.0,0.4574902062314173
sudhin,79_aug1,True,7,107.82280987945059,597.0,2.419768704663954,0.3554475370041728,1.0,0.8217698634755054
sudhin,79_aug2,True,7,109.48055259346738,595.0,2.739231033303589,0.36741495964844223,1.0,0.8052734021268902
sudhin,79_aug3,True,7,110.95962243495183,617.0,2.733760937927193,0.35985420887999686,1.0,0.8176429598307025
sudhin,79_aug4,True,7,109.51865483141086,601.0,2.7200423808154484,0.37080515535929354,1.0,0.8430527901416388
sudhin,79_aug5,True,7,111.03952629816578,595.0,2.6365567136394032,0.36014215697578894,1.0,0.8276969277958134
sudhin,79_aug6,True,7,108.62373965057873,569.0,3.0394060713170443,0.3606000900902546,1.0,0.8530177418592687
sudhin,79_aug7,True,7,112.50044062726694,598.0,2.638248042148113,0.36064846442134524,1.0,0.8209676327197492
sudhin,79_aug8,True,7,115.39607369164787,606.0,2.30985802833219,0.3610923275476142,1.0,0.8411023795092468
sudhin,79_aug9,True,7,112.5299170314123,577.0,2.469591558415936,0.35959880581268583,1.0,0.7833220075202472
sudhin,79_aug10,True,8,111.20814655579439,588.0,2.754497449257304,0.3545126499006153,1.0,0.7978465591551193
sudhin,79_aug11,True,7,107.27974779385912,564.0,2.7581731180554896,0.37141506222308374,1.0,0.8346986241212823
